centre,param,points,x1,x2,x3,external model
24,x1,3,-0.6288472329160002,-0.9524142185209223,-0.8990816702384317,4.020843984499421
24,x1,4,-0.0008472329160000847,-0.9524142185209223,-0.8990816702384317,4.646589665122754
24,x1,5,0.627152767084,-0.9524142185209223,-0.8990816702384317,5.272679767775349
24,x1,6,1.2551527672344398,-0.9524142185209223,-0.8990816702384317,5.660203544685184
24,x1,7,1.8831527670840003,-0.9524142185209223,-0.8990816702384317,5.661285162917738
24,x1,8,2.5111527670839995,-0.9524142185209223,-0.8990816702384317,5.275511886130209
24,x1,9,3.1391527670840005,-0.9524142185209223,-0.8990816702384317,4.650091570868055
24,x2,0,1.2551527672344398,-2.836414218828,-0.8990816702384317,1.6446589428163279
24,x2,1,1.2551527672344398,-2.208414218828,-0.8990816702384317,5.532177751491867
24,x2,2,1.2551527672344398,-1.5804142188280002,-0.8990816702384317,8.012063779367889
24,x2,3,1.2551527672344398,-0.9524142185209223,-0.8990816702384317,5.660203544685184
24,x2,4,1.2551527672344398,-0.32441421882800014,-0.8990816702384317,1.7239383565385953
24,x2,5,1.2551527672344398,0.30358578117199997,-0.8990816702384317,1.638283586948275
24,x2,6,1.2551527672344398,0.9315857811719996,-0.8990816702384317,5.521507435700984
24,x2,7,1.2551527672344398,1.5595857811719998,-0.8990816702384317,8.011831588853184
24,x2,8,1.2551527672344398,2.187585781172,-0.8990816702384317,5.670730079546145
24,x2,9,1.2551527672344398,2.815585781172,-0.8990816702384317,1.7306890564665625
24,x3,0,1.2551527672344398,-0.9524142185209223,-2.783081670508,11.301046759104775
24,x3,1,1.2551527672344398,-0.9524142185209223,-2.1550816705080003,7.648548948675103
24,x3,2,1.2551527672344398,-0.9524142185209223,-1.527081670508,6.115035322532975
24,x3,3,1.2551527672344398,-0.9524142185209223,-0.8990816702384317,5.660203544685184
24,x3,4,1.2551527672344398,-0.9524142185209223,-0.2710816705079999,5.598602385404371
24,x3,5,1.2551527672344398,-0.9524142185209223,0.35691832949199975,5.599631720484094
24,x3,6,1.2551527672344398,-0.9524142185209223,0.9849183294919999,5.687542531983769
24,x3,7,1.2551527672344398,-0.9524142185209223,1.612918329492,6.241436907856195
24,x3,8,1.2551527672344398,-0.9524142185209223,2.240918329492,7.995268042022052
24,x3,9,1.2551527672344398,-0.9524142185209223,2.868918329492,12.037840234369902
25,x1,0,-2.96472002842,-1.8531853357685357,2.460840669413734,5.6352744272516935
25,x1,1,-2.3367200284200003,-1.8531853357685357,2.460840669413734,3.0926310406875754
25,x1,2,-1.7087200284200001,-1.8531853357685357,2.460840669413734,1.83360276720623
25,x1,3,-1.08072002842,-1.8531853357685357,2.460840669413734,2.3386242680038545
25,x1,4,-0.45272002856797977,-1.8531853357685357,2.460840669413734,4.414983560732702
25,x1,5,0.17527997157999975,-1.8531853357685357,2.460840669413734,7.270359303380377
25,x1,6,0.8032799715800003,-1.8531853357685357,2.460840669413734,9.81516398750992
25,x1,7,1.43127997158,-1.8531853357685357,2.460840669413734,11.078321425874423
25,x1,8,2.05927997158,-1.8531853357685357,2.460840669413734,10.57782130248626
25,x1,9,2.68727997158,-1.8531853357685357,2.460840669413734,8.504650279260304
25,x2,0,-0.45272002856797977,-3.1091853355640002,2.460840669413734,-2.0341433858270763
25,x2,1,-0.45272002856797977,-2.481185335564,2.460840669413734,0.5926557806153367
25,x2,2,-0.45272002856797977,-1.8531853357685357,2.460840669413734,4.414983560732702
25,x2,3,-0.45272002856797977,-1.2251853355639999,2.460840669413734,4.155144154943034
25,x2,4,-0.45272002856797977,-0.5971853355640002,2.460840669413734,0.1719119580574986
25,x2,5,-0.45272002856797977,0.03081466443600034,2.460840669413734,-2.0348477511045444
25,x2,6,-0.45272002856797977,0.658814664436,2.460840669413734,0.5818581479976899
25,x2,7,-0.45272002856797977,1.2868146644359997,2.460840669413734,4.409001540005618
25,x2,8,-0.45272002856797977,1.9148146644359998,2.460840669413734,4.1622374469155785
25,x2,9,-0.45272002856797977,2.542814664436001,2.460840669413734,0.18228646957963535
25,x3,0,-0.45272002856797977,-1.8531853357685357,-2.563159330456,4.131096440103334
25,x3,1,-0.45272002856797977,-1.8531853357685357,-1.9351593304560002,5.4056416764374235
25,x3,2,-0.45272002856797977,-1.8531853357685357,-1.3071593304559999,5.891358420738649
25,x3,3,-0.45272002856797977,-1.8531853357685357,-0.6791593304560002,6.009756517373151
25,x3,4,-0.45272002856797977,-1.8531853357685357,-0.051159330456000074,6.019062549593261
25,x3,5,-0.45272002856797977,-1.8531853357685357,0.576840669544,6.014219839537501
25,x3,6,-0.45272002856797977,-1.8531853357685357,1.2048406695440002,5.926888448230581
25,x3,7,-0.45272002856797977,-1.8531853357685357,1.8328406695440003,5.525445175583401
25,x3,8,-0.45272002856797977,-1.8531853357685357,2.460840669413734,4.414983560732702
25,x3,9,-0.45272002856797977,-1.8531853357685357,3.0888406695440005,2.0373138803428072
26,x1,0,-3.084970962432,-2.4818351595041053,-1.923522155657502,2.4956790817602497
26,x1,1,-2.456970962498411,-2.4818351595041053,-1.923522155657502,1.131662630592884
26,x1,2,-1.828970962432,-2.4818351595041053,-1.923522155657502,0.33930058226785076
26,x1,3,-1.2009709624320002,-2.4818351595041053,-1.923522155657502,0.42095166903261205
26,x1,4,-0.5729709624320001,-2.4818351595041053,-1.923522155657502,1.345458518820296
26,x1,5,0.05502903756800004,-2.4818351595041053,-1.923522155657502,2.7600370484560717
26,x1,6,0.6830290375679997,-2.4818351595041053,-1.923522155657502,4.124895919702732
26,x1,7,1.3110290375680003,-2.4818351595041053,-1.923522155657502,4.919216400209767
26,x1,8,1.9390290375680004,-2.4818351595041053,-1.923522155657502,4.8398924367045355
26,x1,9,2.5670290375680005,-2.4818351595041053,-1.923522155657502,3.9171933903555494
26,x2,0,-2.456970962498411,-3.109835159192,-1.923522155657502,-1.4910215607431434
26,x2,1,-2.456970962498411,-2.4818351595041053,-1.923522155657502,1.131662630592884
26,x2,2,-2.456970962498411,-1.853835159192,-1.923522155657502,4.955959932766914
26,x2,3,-2.456970962498411,-1.2258351591920003,-1.923522155657502,4.701455115335385
26,x2,4,-2.456970962498411,-0.5978351591919999,-1.923522155657502,0.7195568202580492
26,x2,5,-2.456970962498411,0.030164840808000193,-1.923522155657502,-1.4917114651680463
26,x2,6,-2.456970962498411,0.6581648408080003,-1.923522155657502,1.120868615994468
26,x2,7,-2.456970962498411,1.286164840808,-1.923522155657502,4.949965689553133
26,x2,8,-2.456970962498411,1.914164840808,-1.923522155657502,4.708537223157929
26,x2,9,-2.456970962498411,2.542164840808,-1.923522155657502,0.7299366277646072
26,x3,0,-2.456970962498411,-2.4818351595041053,-2.551522155732,-0.6828896094095032
26,x3,1,-2.456970962498411,-2.4818351595041053,-1.923522155657502,1.131662630592884
26,x3,2,-2.456970962498411,-2.4818351595041053,-1.295522155732,1.8192232092767788
26,x3,3,-2.456970962498411,-2.4818351595041053,-0.6675221557319997,1.9848058927589294
26,x3,4,-2.456970962498411,-2.4818351595041053,-0.03952215573200002,1.99736143654205
26,x3,5,-2.456970962498411,-2.4818351595041053,0.5884778442680001,1.9897775861853924
26,x3,6,-2.456970962498411,-2.4818351595041053,1.2164778442679993,1.8588790771706312
26,x3,7,-2.456970962498411,-2.4818351595041053,1.8444778442680003,1.2654276349018618
26,x3,8,-2.456970962498411,-2.4818351595041053,2.4724778442680004,-0.3658780252943954
26,x3,9,-2.456970962498411,-2.4818351595041053,3.1004778442680005,-3.8464021981691974
27,x1,0,-2.559398267344,-2.3742478449886133,-1.6593614592794235,2.4069123871097475
27,x1,1,-1.931398267344,-2.3742478449886133,-1.6593614592794235,1.7285656174253137
27,x1,2,-1.303398267344,-2.3742478449886133,-1.6593614592794235,1.677970808180575
27,x1,3,-0.6753982673439998,-2.3742478449886133,-1.6593614592794235,2.2744345155107406
27,x1,4,-0.0473982673440001,-2.3742478449886133,-1.6593614592794235,3.290351176313862
27,x1,5,0.5806017324864281,-2.3742478449886133,-1.6593614592794235,4.33805548764899
27,x1,6,1.2086017326560001,-2.3742478449886133,-1.6593614592794235,5.017752245841732
27,x1,7,1.8366017326560002,-2.3742478449886133,-1.6593614592794235,5.070074850921042
27,x1,8,2.4646017326559995,-2.3742478449886133,-1.6593614592794235,4.475057434558308
27,x1,9,3.0926017326559996,-2.3742478449886133,-1.6593614592794235,3.4597536673161553
27,x2,0,0.5806017324864281,-3.0022478451800003,-1.6593614592794235,1.099442907180333
27,x2,1,0.5806017324864281,-2.3742478449886133,-1.6593614592794235,4.33805548764899
27,x2,2,0.5806017324864281,-1.74624784518,-1.6593614592794235,7.751120896178676
27,x2,3,0.5806017324864281,-1.11824784518,-1.6593614592794235,6.626034143751086
27,x2,4,0.5806017324864281,-0.49024784517999986,-1.6593614592794235,2.5162636834429213
27,x2,5,0.5806017324864281,0.13775215482000025,-1.6593614592794235,1.0963930539919624
27,x2,6,0.5806017324864281,0.7657521548200004,-1.6593614592794235,4.3269148373648205
27,x2,7,0.5806017324864281,1.39375215482,-1.6593614592794235,7.747271951235575
27,x2,8,0.5806017324864281,2.02175215482,-1.6593614592794235,6.634791350375254
27,x2,9,0.5806017324864281,2.6497521548200003,-1.6593614592794235,2.525535490285016
27,x3,0,0.5806017324864281,-2.3742478449886133,-2.915361459076,7.884667424272199
27,x3,1,0.5806017324864281,-2.3742478449886133,-2.287361459076,5.42372262581267
27,x3,2,0.5806017324864281,-2.3742478449886133,-1.6593614592794235,4.33805548764899
27,x3,3,0.5806017324864281,-2.3742478449886133,-1.0313614590759999,3.9842454192482237
27,x3,4,0.5806017324864281,-2.3742478449886133,-0.4033614590760002,3.923633168162071
27,x3,5,0.5806017324864281,-2.3742478449886133,0.22463854092399993,3.9223208179875617
27,x3,6,0.5806017324864281,-2.3742478449886133,0.8526385409239996,3.9511717893867084
27,x3,7,0.5806017324864281,-2.3742478449886133,1.4806385409240002,4.185810839882577
27,x3,8,0.5806017324864281,-2.3742478449886133,2.1086385409240003,5.006624063859284
27,x3,9,0.5806017324864281,-2.3742478449886133,2.7366385409240004,6.998758892561999
28,x1,0,-3.0211691630160002,0.5165449202932266,-0.8350133000713353,1.5814409052506795
28,x1,1,-2.3931691629474874,0.5165449202932266,-0.8350133000713353,0.9938474412622609
28,x1,2,-1.7651691630160002,0.5165449202932266,-0.8350133000713353,0.6785449480621332
28,x1,3,-1.137169163016,0.5165449202932266,-0.8350133000713353,0.7558502203657198
28,x1,4,-0.5091691630160002,0.5165449202932266,-0.8350133000713353,1.1962642127394527
28,x1,5,0.11883083698400032,0.5165449202932266,-0.8350133000713353,1.8317286284247793
28,x1,6,0.746830836984,0.5165449202932266,-0.8350133000713353,2.4197555601344107
28,x1,7,1.374830836984,0.5165449202932266,-0.8350133000713353,2.735958847795082
28,x1,8,2.002830836984,0.5165449202932266,-0.8350133000713353,2.6596779609198027
28,x1,9,2.6308308369840003,0.5165449202932266,-0.8350133000713353,2.2200210480812292
28,x2,0,-2.3931691629474874,-2.623455079976,-0.8350133000713353,1.0034318680590464
28,x2,1,-2.3931691629474874,-1.995455079976,-0.8350133000713353,5.0981686786793805
28,x2,2,-2.3931691629474874,-1.367455079976,-0.8350133000713353,6.0009671707229835
28,x2,3,-2.3931691629474874,-0.739455079976,-0.8350133000713353,2.4652843775630098
28,x2,4,-2.3931691629474874,-0.1114550799759999,-0.8350133000713353,-0.6269702194716105
28,x2,5,-2.3931691629474874,0.5165449202932266,-0.8350133000713353,0.9938474412622609
28,x2,6,-2.3931691629474874,1.1445449200240003,-0.8350133000713353,5.089786282813754
28,x2,7,-2.3931691629474874,1.7725449200239995,-0.8350133000713353,6.005360837162267
28,x2,8,-2.3931691629474874,2.4005449200240006,-0.8350133000713353,2.4763875321537645
28,x2,9,-2.3931691629474874,3.0285449200240007,-0.8350133000713353,-0.624488305994498
28,x3,0,-2.3931691629474874,0.5165449202932266,-2.7190133001640002,-2.69239017706166
28,x3,1,-2.3931691629474874,0.5165449202932266,-2.091013300164,-0.27397487342243343
28,x3,2,-2.3931691629474874,0.5165449202932266,-1.463013300164,0.7151759890061539
28,x3,3,-2.3931691629474874,0.5165449202932266,-0.8350133000713353,0.9938474412622609
28,x3,4,-2.3931691629474874,0.5165449202932266,-0.20701330016399977,1.0268044687572282
28,x3,5,-2.3931691629474874,0.5165449202932266,0.42098669983600034,1.0247920114224267
28,x3,6,-2.3931691629474874,0.5165449202932266,1.0489866998360005,0.9445349635624083
28,x3,7,-2.3931691629474874,0.5165449202932266,1.6769866998359997,0.4887381739283322
28,x3,8,-2.3931691629474874,0.5165449202932266,2.304986699836,-0.8939135542967238
28,x3,9,-2.3931691629474874,0.5165449202932266,2.932986699836,-4.008755463497759
29,x1,0,-2.630647155148,-0.3031478155934777,-2.8037975805454867,-2.887198740009246
29,x1,1,-2.002647155148,-0.3031478155934777,-2.8037975805454867,-5.896974999759637
29,x1,2,-1.3746471551480002,-0.3031478155934777,-2.8037975805454867,-6.418468794711162
29,x1,3,-0.7466471551480001,-0.3031478155934777,-2.8037975805454867,-4.252682453428949
29,x1,4,-0.11864715514799995,-0.3031478155934777,-2.8037975805454867,-0.22606193349274528
29,x1,5,0.5093528448520002,-0.3031478155934777,-2.8037975805454867,4.124868045194204
29,x1,6,1.1373528448520003,-0.3031478155934777,-2.8037975805454867,7.1398289851372985
29,x1,7,1.7653528448520004,-0.3031478155934777,-2.8037975805454867,7.668337002685468
29,x1,8,2.3933528448519996,-0.3031478155934777,-2.8037975805454867,5.508717857713728
29,x1,9,3.0213528447819518,-0.3031478155934777,-2.8037975805454867,1.4850641577590027
29,x2,0,3.0213528447819518,-2.815147815856,-2.8037975805454867,1.5810790160965706
29,x2,1,3.0213528447819518,-2.187147815856,-2.8037975805454867,5.522151352576695
29,x2,2,3.0213528447819518,-1.5591478158560002,-2.8037975805454867,7.86029014168175
29,x2,3,3.0213528447819518,-0.9311478158559998,-2.8037975805454867,5.3671000236025295
29,x2,4,3.0213528447819518,-0.3031478155934777,-2.8037975805454867,1.4850641577590027
29,x2,5,3.0213528447819518,0.32485218414399997,-2.8037975805454867,1.5743205471923432
29,x2,6,3.0213528447819518,0.9528521841440001,-2.8037975805454867,5.5116280400996125
29,x2,7,3.0213528447819518,1.5808521841440002,-2.8037975805454867,7.860532095362313
29,x2,8,3.0213528447819518,2.2088521841440003,-2.8037975805454867,5.377773164838022
29,x2,9,3.0213528447819518,2.8368521841440004,-2.8037975805454867,1.491431501152562
29,x3,0,3.0213528447819518,-0.3031478155934777,-2.8037975805454867,1.4850641577590027
29,x3,1,3.0213528447819518,-0.3031478155934777,-2.175797580612,1.0126029982132543
29,x3,2,3.0213528447819518,-0.3031478155934777,-1.5477975806120001,0.8126172410996145
29,x3,3,3.0213528447819518,-0.3031478155934777,-0.9197975806119998,0.7523601264760126
29,x3,4,3.0213528447819518,-0.3031478155934777,-0.2917975806120001,0.7438614941902595
29,x3,5,3.0213528447819518,-0.3031478155934777,0.336202419388,0.7439277839503889
29,x3,6,3.0213528447819518,-0.3031478155934777,0.9642024193879997,0.7541420353246578
29,x3,7,3.0213528447819518,-0.3031478155934777,1.5922024193880007,0.8208638877415464
29,x3,8,3.0213528447819518,-0.3031478155934777,2.220202419388,1.0352295804897569
29,x3,9,3.0213528447819518,-0.3031478155934777,2.848202419388,1.533151952718216
30,x1,0,-2.682359065944,-3.061060465641262,-0.1570449092024253,-0.39798821721075045
30,x1,1,-2.0543590659440003,-3.061060465641262,-0.1570449092024253,-0.8400979749395275
30,x1,2,-1.426359065944,-3.061060465641262,-0.1570449092024253,-0.9443472782948144
30,x1,3,-0.7983590659440001,-3.061060465641262,-0.1570449092024253,-0.6709554648464123
30,x1,4,-0.17035906594399997,-3.061060465641262,-0.1570449092024253,-0.12424656451043148
30,x1,5,0.4576409341239511,-3.061060465641262,-0.1570449092024253,0.487159877972619
30,x1,6,1.0856409340559998,-3.061060465641262,-0.1570449092024253,0.9299562765576203
30,x1,7,1.713640934056,-3.061060465641262,-0.1570449092024253,1.0351752283570472
30,x1,8,2.341640934056,-3.061060465641262,-0.1570449092024253,0.7626660611416322
30,x1,9,2.969640934056,-3.061060465641262,-0.1570449092024253,0.21641599440564394
30,x2,0,0.4576409341239511,-3.061060465641262,-0.1570449092024253,0.487159877972619
30,x2,1,0.4576409341239511,-2.43306046594,-0.1570449092024253,3.4059149506693043
30,x2,2,0.4576409341239511,-1.80506046594,-0.1570449092024253,7.064678359478836
30,x2,3,0.4576409341239511,-1.1770604659400001,-0.1570449092024253,6.411596524338218
30,x2,4,0.4576409341239511,-0.5490604659399998,-0.1570449092024253,2.348415045623322
30,x2,5,0.4576409341239511,0.07893953405999987,-0.1570449092024253,0.485389521962133
30,x2,6,0.4576409341239511,0.70693953406,-0.1570449092024253,3.3949005938109984
30,x2,7,0.4576409341239511,1.3349395340599997,-0.1570449092024253,7.059628122844996
30,x2,8,0.4576409341239511,1.9629395340600007,-0.1570449092024253,6.419483544250175
30,x2,9,0.4576409341239511,2.59093953406,-0.1570449092024253,2.3583492848407195
30,x3,0,0.4576409341239511,-3.061060465641262,-2.669044908908,2.7293709634285253
30,x3,1,0.4576409341239511,-3.061060465641262,-2.041044908908,1.2539088387421393
30,x3,2,0.4576409341239511,-3.061060465641262,-1.4130449089080002,0.6632827540705529
30,x3,3,0.4576409341239511,-3.061060465641262,-0.785044908908,0.5039147114974969
30,x3,4,0.4576409341239511,-3.061060465641262,-0.1570449092024253,0.487159877972619
30,x3,5,0.4576409341239511,-3.061060465641262,0.4709550910920002,0.48930658531047555
30,x3,6,0.4576409341239511,-3.061060465641262,1.0989550910920003,0.5515763301925474
30,x3,7,0.4576409341239511,-3.061060465641262,1.7269550910919995,0.8801237741652232
30,x3,8,0.4576409341239511,-3.061060465641262,2.3549550910919996,1.8460367436408103
30,x3,9,0.4576409341239511,-3.061060465641262,2.9829550910920006,3.9853362298973334
31,x1,0,-3.07347739184,0.3783596522167665,-2.026559914479842,0.7723133556390753
31,x1,1,-2.44547739184,0.3783596522167665,-2.026559914479842,-0.7676466005884482
31,x1,2,-1.81747739184,0.3783596522167665,-2.026559914479842,-1.6501914260419726
31,x1,3,-1.18947739184,0.3783596522167665,-2.026559914479842,-1.5385493951471396
31,x1,4,-0.56147739184,0.3783596522167665,-2.026559914479842,-0.47532217334542715
31,x1,5,0.06652260816018529,0.3783596522167665,-2.026559914479842,1.1337716222047076
31,x1,6,0.6945226081599998,0.3783596522167665,-2.026559914479842,2.6747152543238366
31,x1,7,1.3225226081600003,0.3783596522167665,-2.026559914479842,3.55949751833037
31,x1,8,1.9505226081600004,0.3783596522167665,-2.026559914479842,3.4504929008070313
31,x1,9,2.5785226081599997,0.3783596522167665,-2.026559914479842,2.3892966523067254
31,x2,0,0.06652260816018529,-2.761640347556,-2.026559914479842,1.1414384607320753
31,x2,1,0.06652260816018529,-2.1336403475559997,-2.026559914479842,5.185539148822837
31,x2,2,0.06652260816018529,-1.505640347556,-2.026559914479842,7.148919406046339
31,x2,3,0.06652260816018529,-0.877640347556,-2.026559914479842,4.3206333546399085
31,x2,4,0.06652260816018529,-0.24964034755599984,-2.026559914479842,0.6058493306835994
31,x2,5,0.06652260816018529,0.3783596522167665,-2.026559914479842,1.1337716222047076
31,x2,6,0.06652260816018529,1.0063596524440004,-2.026559914479842,5.175469217881843
31,x2,7,0.06652260816018529,1.6343596524439996,-2.026559914479842,7.150350482791191
31,x2,8,0.06652260816018529,2.2623596524439997,-2.026559914479842,4.331589473595789
31,x2,9,0.06652260816018529,2.8903596524440007,-2.026559914479842,0.6112027826813596
31,x3,0,0.06652260816018529,0.3783596522167665,-2.654559914324,1.3517305582548171
31,x3,1,0.06652260816018529,0.3783596522167665,-2.026559914479842,1.1337716222047076
31,x3,2,0.06652260816018529,0.3783596522167665,-1.3985599143240002,1.0470822619350677
31,x3,3,0.06652260816018529,0.3783596522167665,-0.7705599143240001,1.0239942412047989
31,x3,4,0.06652260816018529,0.3783596522167665,-0.14255991432399995,1.021653434994662
31,x3,5,0.06652260816018529,0.3783596522167665,0.4854400856759997,1.0220198296797174
31,x3,6,0.06652260816018529,0.3783596522167665,1.1134400856759998,1.0318675229948375
31,x3,7,0.06652260816018529,0.3783596522167665,1.741440085676,1.0827847240347073
31,x3,8,0.06652260816018529,0.3783596522167665,2.369440085676,1.2311737532538225
31,x3,9,0.06652260816018529,0.3783596522167665,2.997440085676,1.558251042466492
32,x1,0,-2.5760397596890443,-2.8252303776277334,0.5288684471816869,0.13745717547626732
32,x1,1,-1.9480397599200001,-2.8252303776277334,0.5288684471816869,-0.259424522475267
32,x1,2,-1.3200397599200002,-2.8252303776277334,0.5288684471816869,-0.29877134919387544
32,x1,3,-0.6920397599200001,-2.8252303776277334,0.5288684471816869,0.0344311155755594
32,x1,4,-0.06403975992,-2.8252303776277334,0.5288684471816869,0.6130355975080564
32,x1,5,0.5639602400800001,-2.8252303776277334,0.5288684471816869,1.2162514645750035
32,x1,6,1.1919602400799998,-2.8252303776277334,0.5288684471816869,1.6138965859802952
32,x1,7,1.81996024008,-2.8252303776277334,0.5288684471816869,1.6542329084946608
32,x1,8,2.44796024008,-2.8252303776277334,0.5288684471816869,1.3218684287379805
32,x1,9,3.07596024008,-2.8252303776277334,0.5288684471816869,0.7436306529615798
32,x2,0,-2.5760397596890443,-2.8252303776277334,0.5288684471816869,0.13745717547626732
32,x2,1,-2.5760397596890443,-2.197230377836,0.5288684471816869,4.054022416143174
32,x2,2,-2.5760397596890443,-1.5692303778360002,0.5288684471816869,6.459907755235153
32,x2,3,-2.5760397596890443,-0.9412303778360003,0.5288684471816869,4.033176486870768
32,x2,4,-2.5760397596890443,-0.31323037783600016,0.5288684471816869,0.12454842408994557
32,x2,5,-2.5760397596890443,0.31476962216399995,0.5288684471816869,0.13087886047068129
32,x2,6,-2.5760397596890443,0.9427696221640001,0.5288684471816869,4.043427018291667
32,x2,7,-2.5760397596890443,1.5707696221640002,0.5288684471816869,6.459924915602153
32,x2,8,-2.5760397596890443,2.1987696221640003,0.5288684471816869,4.04378251120448
32,x2,9,-2.5760397596890443,2.8267696221640004,0.5288684471816869,0.13109899790205468
32,x3,0,-2.5760397596890443,-2.8252303776277334,-2.611131552748,-2.349413667952361
32,x3,1,-2.5760397596890443,-2.8252303776277334,-1.9831315527480002,-0.6872002459003501
32,x3,2,-2.5760397596890443,-2.8252303776277334,-1.3551315527480001,-0.039066015694119716
32,x3,3,-2.5760397596890443,-2.8252303776277334,-0.7271315527480002,0.12666921179410195
32,x3,4,-2.5760397596890443,-2.8252303776277334,-0.09913155274800012,0.14164437776137329
32,x3,5,-2.5760397596890443,-2.8252303776277334,0.5288684471816869,0.13745717547626732
32,x3,6,-2.5760397596890443,-2.8252303776277334,1.1568684472520006,0.045664050267724396
32,x3,7,-2.5760397596890443,-2.8252303776277334,1.7848684472519998,-0.4022198004526517
32,x3,8,-2.5760397596890443,-2.8252303776277334,2.412868447252,-1.6747204272128915
32,x3,9,-2.5760397596890443,-2.8252303776277334,3.040868447252,-4.44040512846951
33,x1,0,-2.5883520158040003,-0.336554633391573,0.2339887766824118,0.23779054512278444
33,x1,1,-1.9603520159351093,-0.336554633391573,0.2339887766824118,-0.16195993762823546
33,x1,2,-1.332352015804,-0.336554633391573,0.2339887766824118,-0.20860261552085982
33,x1,3,-0.704352015804,-0.336554633391573,0.2339887766824118,0.1156609674341965
33,x1,4,-0.07635201580399986,-0.336554633391573,0.2339887766824118,0.6870945394157959
33,x1,5,0.5516479841960003,-0.336554633391573,0.2339887766824118,1.2876438276696112
33,x1,6,1.179647984196,-0.336554633391573,0.2339887766824118,1.6881442455767606
33,x1,7,1.807647984196,-0.336554633391573,0.2339887766824118,1.7357681826387845
33,x1,8,2.435647984196,-0.336554633391573,0.2339887766824118,1.4123427427030362
33,x1,9,3.0636479841960003,-0.336554633391573,0.2339887766824118,0.8412843691732096
33,x2,0,-1.9603520159351093,-2.8485546331880003,0.2339887766824118,-0.34126614580410597
33,x2,1,-1.9603520159351093,-2.220554633188,0.2339887766824118,3.512520795860798
33,x2,2,-1.9603520159351093,-1.592554633188,0.2339887766824118,6.0713313598060665
33,x2,3,-1.9603520159351093,-0.9645546331879999,0.2339887766824118,3.8020766679186915
33,x2,4,-1.9603520159351093,-0.336554633391573,0.2339887766824118,-0.16195993762823546
33,x2,5,-1.9603520159351093,0.2914453668120003,0.2339887766824118,-0.3474175769202792
33,x2,6,-1.9603520159351093,0.9194453668120004,0.2339887766824118,3.5017751981041183
33,x2,7,-1.9603520159351093,1.5474453668119996,0.2339887766824118,6.070828626511436
33,x2,8,-1.9603520159351093,2.1754453668119997,0.2339887766824118,3.812510950281574
33,x2,9,-1.9603520159351093,2.8034453668120007,0.2339887766824118,-0.15499582150713587
33,x3,0,-1.9603520159351093,-0.336554633391573,-2.9060112235960003,-6.759001123290915
33,x3,1,-1.9603520159351093,-0.336554633391573,-2.278011223596,-2.6528433053785854
33,x3,2,-1.9603520159351093,-0.336554633391573,-1.650011223596,-0.8473695990591258
33,x3,3,-1.9603520159351093,-0.336554633391573,-1.022011223596,-0.262608144363858
33,x3,4,-1.9603520159351093,-0.336554633391573,-0.39401122359600027,-0.16391215885524993
33,x3,5,-1.9603520159351093,-0.336554633391573,0.2339887766824118,-0.16195993762823546
33,x3,6,-1.9603520159351093,-0.336554633391573,0.8619887764040004,-0.21275485330361563
33,x3,7,-1.9603520159351093,-0.336554633391573,1.4899887764039996,-0.6176253560412553
33,x3,8,-1.9603520159351093,-0.336554633391573,2.1179887764039997,-2.023224973526888
33,x3,9,-1.9603520159351093,-0.336554633391573,2.7459887764040007,-5.421532310978718
34,x1,0,-3.1019930512680003,1.3952163157838275,2.285158329418285,6.638865903714258
34,x1,1,-2.473993051268,1.3952163157838275,2.285158329418285,4.479091837206527
34,x1,2,-1.845993051268,1.3952163157838275,2.285158329418285,3.199771122847344
34,x1,3,-1.217993051268,1.3952163157838275,2.285158329418285,3.28908184758698
34,x1,4,-0.5899930512680003,1.3952163157838275,2.285158329418285,4.712943785678931
34,x1,5,0.038006948731999834,1.3952163157838275,2.285158329418285,6.928023127846757
34,x1,6,0.6660069487320004,1.3952163157838275,2.285158329418285,9.089064119559655
34,x1,7,1.2940069487320005,1.3952163157838275,2.285158329418285,10.371431588953028
34,x1,8,1.9220069485598548,1.3952163157838275,2.285158329418285,10.285784833053173
34,x1,9,2.550006948732,1.3952163157838275,2.285158329418285,8.864805937157413
34,x2,0,1.9220069485598548,-3.0007836839040003,2.285158329418285,3.6372500526632736
34,x2,1,1.9220069485598548,-2.372783683904,2.285158329418285,6.883271689320363
34,x2,2,1.9220069485598548,-1.744783683904,2.285158329418285,10.289603122987865
34,x2,3,1.9220069485598548,-1.116783683904,2.285158329418285,9.15293732772417
34,x2,4,1.9220069485598548,-0.4887836839040003,2.285158329418285,5.042730571986182
34,x2,5,1.9220069485598548,0.13921631609600027,2.285158329418285,3.634168811334712
34,x2,6,1.9220069485598548,0.7672163160959999,2.285158329418285,6.872129857677777
34,x2,7,1.9220069485598548,1.3952163157838275,2.285158329418285,10.285784833053173
34,x2,8,1.9220069485598548,2.023216316096,2.285158329418285,9.16171470049094
34,x2,9,1.9220069485598548,2.6512163160960003,2.285158329418285,5.0519842108637825
34,x3,0,1.9220069485598548,1.3952163157838275,-2.738841670428,13.008765484318145
34,x3,1,1.9220069485598548,1.3952163157838275,-2.110841670428,9.5894630900561
34,x3,2,1.9220069485598548,1.3952163157838275,-1.4828416704280003,8.179334523328423
34,x3,3,1.9220069485598548,1.3952163157838275,-0.8548416704279997,7.775507466268794
34,x3,4,1.9220069485598548,1.3952163157838275,-0.22684167042800008,7.725615617197636
